state,q0,q1,q2,q3,q4,q5,q6,q7,q8
"0,0,1,1,-1,-1,-1,1,0",4.496817333450054,3.9048250595179548,-99,-99,-99,-99,-99,-99,3.929762611835821
"0,0,1,1,-1,-1,-1,1,1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,1,1,-1,-1,0,-1,1",-19.980899900984067,4.499999999486541,-99,-99,-99,-99,-19.980899900984067,-99,-99
"0,0,1,1,-1,-1,0,0,1",0,0,-99,-99,-99,-99,0,0,-99
"0,0,1,1,-1,-1,0,1,0",0,0,-99,-99,-99,-99,0,-99,0
"0,0,1,1,-1,-1,1,-1,1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,1,1,-1,-1,1,0,0",0,0,-99,-99,-99,-99,-99,0,0
"0,0,1,1,-1,-1,1,1,-1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,1,1,-1,0,-1,0,0",3.838893299653555,3.5827460534170488,-99,-99,-99,-16.371214955116674,-99,2.9604522672712075,4.049983771022436
"0,0,1,1,-1,0,-1,0,1",0,0,-99,-99,-99,0,-99,0,-99
"0,0,1,1,-1,0,-1,1,-1",4.082959458861999,-11.390655800000001,-99,-99,-99,-8.1902,-99,-99,-99
"0,0,1,1,-1,0,-1,1,0",0,0,-99,-99,-99,0,-99,-99,0
"0,0,1,1,-1,0,0,-1,0",-18.953304733945277,4.044096417241828,-99,-99,-99,-17.172788753411574,-17.004015623284534,-99,-18.837005259939197
"0,0,1,1,-1,0,0,-1,1",0,0,-99,-99,-99,0,0,-99,-99
"0,0,1,1,-1,0,0,0,0",0,0,-99,-99,-99,0,0,0,0
"0,0,1,1,-1,0,0,1,-1",0,0,-99,-99,-99,0,0,-99,-99
"0,0,1,1,-1,0,1,-1,0",0,0,-99,-99,-99,0,-99,-99,0
"0,0,1,1,-1,1,-1,0,-1",-19.991778033665884,-19.991778033665884,-99,-99,-99,-99,-99,-19.991778033665884,-99
"0,0,1,1,-1,1,-1,0,0",0,0,-99,-99,-99,-99,-99,0,0
"0,0,1,1,-1,1,-1,1,-1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,1,1,-1,1,0,-1,-1",-19.95069930590084,-19.95069930590084,-99,-99,-99,-99,-19.945221451000933,-99,-99
"0,0,1,1,-1,1,0,-1,0",0,0,-99,-99,-99,-99,0,-99,0
"0,0,1,1,-1,1,0,0,-1",0,0,-99,-99,-99,-99,0,0,-99
"0,0,1,1,-1,1,1,-1,-1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,1,1,0,-1,-1,0,0",2.077552387065727,1.868848031636999,-99,-99,3.6229826217858188,-99,-99,1.95960455842369,1.7434496516860456
"0,0,1,1,0,-1,-1,0,1",0,0,-99,-99,0,-99,-99,0,-99
"0,0,1,1,0,-1,-1,1,0",0,0,-99,-99,0,-99,-99,-99,0
"0,0,1,1,0,-1,0,0,0",0,0,-99,-99,0,-99,0,0,0
"0,0,1,1,0,0,-1,0,-1",-11.390655800000001,-3.029256,-99,-99,-14.35140927038,-3.523695915104611,-99,2.5323126940942444,-99
"0,0,1,1,0,0,-1,0,0",0,0,-99,-99,0,0,-99,0,0
"0,0,1,1,0,0,-1,1,-1",0,0,-99,-99,0,0,-99,-99,-99
"0,0,1,1,0,1,-1,-1,-1",0,0,-99,-99,0,-99,-99,-99,-99
"0,0,1,1,0,1,-1,0,-1",0,0,-99,-99,0,-99,-99,0,-99
"0,0,1,1,0,1,0,-1,-1",0,0,-99,-99,0,-99,0,-99,-99
"0,0,1,1,1,-1,-1,-1,0",-13.026431198000001,-6.878,-99,-99,-99,-99,-99,-99,4.196723311626469
"0,0,1,1,1,-1,-1,-1,1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,1,1,1,-1,-1,0,-1",-19.549432009101217,-19.38193691234735,-99,-99,-99,-99,-99,4.499997716390191,-99
"0,0,1,1,1,-1,-1,0,0",0,0,-99,-99,-99,-99,-99,0,0
"0,0,1,1,1,-1,-1,1,-1",0,0,-99,-99,-99,-99,-99,-99,-99
"0,0,1,1,1,-1,0,0,-1",0,0,-99,-99,-99,-99,0,0,-99
"0,0,1,1,1,0,-1,-1,-1",0,0,-99,-99,-99,0,-99,-99,-99
"0,0,1,1,1,0,-1,0,-1",0,0,-99,-99,-99,0,-99,0,-99
"0,1,-1,-1,-1,1,-1,1,1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,-1,-1,1,0,0,1",-19.95069930590084,-99,-99,-99,-99,-99,4.499996999695653,-19.87274629117728,-99
"0,1,-1,-1,-1,1,0,1,0",-15.424641509007799,-99,-99,-99,-99,-99,2.9559273278624802,-99,-9.37118
"0,1,-1,-1,-1,1,0,1,1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,1,-1,-1,-1,1,1,-1,1",4.9999999999999964,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,-1,-1,1,1,0,0",4.496616125488708,-99,-99,-99,-99,-99,-99,4.1170757084016305,4.196711146653833
"0,1,-1,-1,-1,1,1,0,1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,1,-1,-1,-1,1,1,1,-1",4.996867106258911,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,-1,-1,1,1,1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,1,-1,-1,0,0,1,-1,1",2.859320797256279,-99,-99,-99,0.44847837363891485,0.6806607799499997,-99,-99,-99
"0,1,-1,-1,0,1,-1,0,1",-14.35140927038,-99,-99,-99,-13.7237880782,-99,-99,-13.7237880782,-99
"0,1,-1,-1,0,1,-1,1,1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,1,-1,-1,0,1,0,-1,1",0.26451,-99,-99,-99,0.9788299236389122,-99,1.5701454540009654,-99,-99
"0,1,-1,-1,0,1,0,0,0",1.3786181971570768,-99,-99,-99,4.041468922405331,-99,2.22490756819043,1.183042679608964,-5.333612545355761
"0,1,-1,-1,0,1,0,0,1",0,-99,-99,-99,0,-99,0,0,-99
"0,1,-1,-1,0,1,0,1,0",0,-99,-99,-99,0,-99,0,-99,0
"0,1,-1,-1,0,1,1,-1,0",3.0962993627659587,-99,-99,-99,1.7496651799198935,-99,-99,-99,1.8827948492634037
"0,1,-1,-1,0,1,1,-1,1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,1,-1,-1,0,1,1,0,-1",1.737691982106321,-99,-99,-99,1.8100582232675002,-99,-99,3.6309937395402616,-99
"0,1,-1,-1,0,1,1,0,0",0,-99,-99,-99,0,-99,-99,0,0
"0,1,-1,-1,0,1,1,1,-1",0,-99,-99,-99,0,-99,-99,-99,-99
"0,1,-1,-1,1,0,1,-1,0",0.56438415,-99,-99,-99,-99,2.105882924949134,-99,-99,3.3478547454472167
"0,1,-1,-1,1,0,1,-1,1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,1,-1,-1,1,1,-1,0,1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,1,-1,-1,1,1,0,-1,0",4.499999999964208,-99,-99,-99,-99,-99,4.499999999999993,-99,4.499999999989498
"0,1,-1,-1,1,1,0,-1,1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,1,-1,-1,1,1,0,0,0",0,-99,-99,-99,-99,-99,0,0,0
"0,1,-1,-1,1,1,1,-1,-1",4.9999999999999964,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,-1,1,1,1,-1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,1,-1,-1,1,1,1,0,-1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,1,-1,0,-1,0,-1,1,1",0,-99,-99,0,-99,0,-99,-99,-99
"0,1,-1,0,-1,0,0,0,1",-18.55687805124274,-99,-99,-19.991778033665884,-99,-19.99646071309144,4.049999999967244,-19.99646071309144,-99
"0,1,-1,0,-1,0,0,1,0",-15.058366432796028,-99,-99,-15.025817643348796,-99,-15.364118310723244,-14.888451714246134,-99,-19.152176834495677
"0,1,-1,0,-1,0,0,1,1",0,-99,-99,0,-99,0,0,-99,-99
"0,1,-1,0,-1,0,1,-1,1",4.499980914183311,-99,-99,4.499999999999993,-99,4.499988745410727,-99,-99,-99
"0,1,-1,0,-1,0,1,0,0",4.049994884855577,-99,-99,3.7242833481519124,-99,3.2556722921155785,-99,-16.671971083614352,3.852412030944139
"0,1,-1,0,-1,0,1,0,1",0,-99,-99,0,-99,0,-99,0,-99
"0,1,-1,0,-1,0,1,1,-1",-19.980899900984067,-99,-99,-19.980899900984067,-99,-19.980899900984067,-99,-99,-99
"0,1,-1,0,-1,0,1,1,0",0,-99,-99,0,-99,0,-99,-99,0
"0,1,-1,0,-1,1,-1,0,1",0,-99,-99,0,-99,-99,-99,0,-99
"0,1,-1,0,-1,1,-1,1,0",0,-99,-99,0,-99,-99,-99,-99,0
"0,1,-1,0,-1,1,0,-1,1",-8.1902,-99,-99,-5.42,-99,-99,2.2599007541139846,-99,-99
"0,1,-1,0,-1,1,0,0,0",-18.953304733945277,-99,-99,-12.513436185437874,-99,-99,3.8893860553777433,-14.83916797291037,-18.40467113846255
"0,1,-1,0,-1,1,0,0,1",0,-99,-99,0,-99,-99,0,0,-99
"0,1,-1,0,-1,1,0,1,-1",-16.293959622296317,-99,-99,-17.298296564654017,-99,-99,-17.811620217369754,-99,-99
"0,1,-1,0,-1,1,0,1,0",0,-99,-99,0,-99,-99,0,-99,0
"0,1,-1,0,-1,1,1,-1,0",4.492825269919401,-99,-99,3.7226707378622312,-99,-99,-99,-99,3.875300823574139
"0,1,-1,0,-1,1,1,-1,1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,1,-1,0,-1,1,1,0,-1",4.345267766727808,-99,-99,-10.434062,-99,-99,-99,-11.390655800000001,-99
"0,1,-1,0,-1,1,1,0,0",0,-99,-99,0,-99,-99,-99,0,0
"0,1,-1,0,-1,1,1,1,-1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,1,-1,0,0,-1,1,1,-1",0,-99,-99,0,0,-99,-99,-99,-99
"0,1,-1,0,0,0,0,-1,1",4.010978092755428,-99,-99,1.8540983630575933,3.0934531727749572,0.6780018069066961,1.8093128925783974,-99,-99
"0,1,-1,0,0,0,0,0,0",-6.629531420679237,-99,-99,-11.153723089893582,3.644999999999989,3.499298610091052,3.028745532450266,-12.764977182152492,3.5909850277795083
"0,1,-1,0,0,0,0,0,1",0,-99,-99,0,0,0,0,0,-99
"0,1,-1,0,0,0,0,1,0",0,-99,-99,0,0,0,0,-99,0
"0,1,-1,0,0,0,1,-1,0",1.7215398824377122,-99,-99,2.3773895335423063,2.067831399939052,2.148617576563672,-99,-99,3.048521836497657
"0,1,-1,0,0,0,1,-1,1",0,-99,-99,0,0,0,-99,-99,-99
"0,1,-1,0,0,0,1,0,-1",-11.390655800000001,-99,-99,-7.2116517799999995,-8.1902,2.412068252578663,-99,-6.162862547730896,-99
"0,1,-1,0,0,0,1,0,0",0,-99,-99,0,0,0,-99,0,0
"0,1,-1,0,0,0,1,1,-1",0,-99,-99,0,0,0,-99,-99,-99
"0,1,-1,0,0,1,0,-1,0",-7.746287644007872,-99,-99,1.7396944775121024,4.042001145666051,-99,1.7155872540138994,-99,1.1639625950431163
"0,1,-1,0,0,1,0,-1,1",0,-99,-99,0,0,-99,0,-99,-99
"0,1,-1,0,0,1,0,0,0",0,-99,-99,0,0,-99,0,0,0
"0,1,-1,0,0,1,1,-1,0",0,-99,-99,0,0,-99,-99,-99,0
"0,1,-1,0,0,1,1,0,-1",0,-99,-99,0,0,-99,-99,0,-99
"0,1,-1,0,1,-1,1,-1,0",-6.878,-99,-99,-10.434062,-99,-99,-99,-99,3.4230962125886575
"0,1,-1,0,1,-1,1,-1,1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,1,-1,0,1,-1,1,0,-1",0,-99,-99,0,-99,-99,-99,0,-99
"0,1,-1,0,1,0,0,-1,0",-17.797767559238846,-99,-99,4.047426242291977,-99,4.04999999999999,3.559976901951723,-99,4.049201818758688
"0,1,-1,0,1,0,0,-1,1",0,-99,-99,0,-99,0,0,-99,-99
"0,1,-1,0,1,0,0,0,0",0,-99,-99,0,-99,0,0,0,0
"0,1,-1,0,1,0,1,-1,-1",-18.564204024616295,-99,-99,-19.499368899001354,-99,4.499999308455804,-99,-99,-99
"0,1,-1,0,1,0,1,-1,0",0,-99,-99,0,-99,0,-99,-99,0
"0,1,-1,0,1,0,1,0,-1",0,-99,-99,0,-99,0,-99,0,-99
"0,1,-1,0,1,1,0,-1,0",0,-99,-99,0,-99,-99,0,-99,0
"0,1,-1,0,1,1,1,-1,-1",0,-99,-99,0,-99,-99,-99,-99,-99
"0,1,-1,1,-1,-1,-1,1,1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,1,-1,-1,0,1,0",-12.25159022,-99,-99,-99,-99,-99,-12.25159022,-99,-12.25159022
"0,1,-1,1,-1,-1,0,1,1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,1,-1,1,-1,-1,1,1,-1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,1,-1,-1,1,1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,1,-1,1,-1,0,-1,0,1",0,-99,-99,-99,-99,0,-99,0,-99
"0,1,-1,1,-1,0,-1,1,0",0,-99,-99,-99,-99,0,-99,-99,0
"0,1,-1,1,-1,0,0,-1,1",-19.38193691234735,-99,-99,-99,-99,-19.594488808191095,4.499852033599169,-99,-99
"0,1,-1,1,-1,0,0,0,0",-14.916268343341999,-99,-99,-99,-99,-9.039066662581114,3.598129354371522,-11.061601436305363,-14.35140927038
"0,1,-1,1,-1,0,0,0,1",0,-99,-99,-99,-99,0,0,0,-99
"0,1,-1,1,-1,0,0,1,-1",-18.03045819563278,-99,-99,-99,-99,-17.811620217369754,-17.811620217369754,-99,-99
"0,1,-1,1,-1,0,0,1,0",0,-99,-99,-99,-99,0,0,-99,0
"0,1,-1,1,-1,0,1,-1,1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,1,-1,1,-1,0,1,0,0",0,-99,-99,-99,-99,0,-99,0,0
"0,1,-1,1,-1,0,1,1,-1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,1,-1,1,-1,1,-1,-1,1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,1,-1,1,-1,0,0",0,-99,-99,-99,-99,-99,-99,0,0
"0,1,-1,1,-1,1,-1,1,-1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,1,-1,1,0,-1,0",-10.434062,-99,-99,-99,-99,-99,3.318550045867054,-99,-13.026431198000001
"0,1,-1,1,-1,1,0,-1,1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,1,-1,1,-1,1,0,0,-1",-18.227412376069502,-99,-99,-99,-99,-99,-18.227412376069502,-18.227412376069502,-99
"0,1,-1,1,-1,1,0,0,0",0,-99,-99,-99,-99,-99,0,0,0
"0,1,-1,1,-1,1,0,1,-1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,1,-1,1,-1,1,1,-1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,1,-1,1,-1,1,1,0,-1",0,-99,-99,-99,-99,-99,-99,0,-99
"0,1,-1,1,0,-1,0,1,-1",0,-99,-99,-99,0,-99,0,-99,-99
"0,1,-1,1,0,-1,1,0,-1",0,-99,-99,-99,0,-99,-99,0,-99
"0,1,-1,1,0,0,0,-1,0",-4.859471854098001,-99,-99,-99,1.8407064711399128,1.3280409954653518,3.433940193065232,-99,1.8933687529736745
"0,1,-1,1,0,0,0,-1,1",0,-99,-99,-99,0,0,0,-99,-99
"0,1,-1,1,0,0,0,0,-1",-13.156653036038735,-99,-99,-99,-15.882177358107018,-13.735699254607926,-12.954829119427753,-13.679158854776034,-99
"0,1,-1,1,0,0,0,0,0",0,-99,-99,-99,0,0,0,0,0
"0,1,-1,1,0,0,0,1,-1",0,-99,-99,-99,0,0,0,-99,-99
"0,1,-1,1,0,0,1,-1,0",0,-99,-99,-99,0,0,-99,-99,0
"0,1,-1,1,0,0,1,0,-1",0,-99,-99,-99,0,0,-99,0,-99
"0,1,-1,1,0,1,0,-1,0",0,-99,-99,-99,0,-99,0,-99,0
"0,1,-1,1,0,1,0,0,-1",0,-99,-99,-99,0,-99,0,0,-99
"0,1,-1,1,1,-1,0,-1,0",-19.05797426055075,-99,-99,-99,-99,-99,-19.671535934634786,-99,4.499096746969339
"0,1,-1,1,1,-1,0,-1,1",0,-99,-99,-99,-99,-99,0,-99,-99
"0,1,-1,1,1,-1,0,0,-1",0,-99,-99,-99,-99,-99,0,0,-99
"0,1,-1,1,1,-1,0,0,0",0,-99,-99,-99,-99,-99,0,0,0
"0,1,-1,1,1,-1,1,-1,-1",0,-99,-99,-99,-99,-99,-99,-99,-99
"0,1,-1,1,1,-1,1,-1,0",0,-99,-99,-99,-99,-99,-99,-99,0
"0,1,-1,1,1,0,0,-1,0",0,-99,-99,-99,-99,0,0,-99,0
"0,1,-1,1,1,0,0,0,-1",0,-99,-99,-99,-99,0,0,0,-99
"0,1,-1,1,1,0,1,-1,-1",0,-99,-99,-99,-99,0,-99,-99,-99
"0,1,0,-1,-1,-1,0,1,1",0,-99,0,-99,-99,-99,0,-99,-99
"0,1,0,-1,-1,-1,1,0,1",0,-99,0,-99,-99,-99,-99,0,-99
"0,1,0,-1,-1,-1,1,1,0",0,-99,0,-99,-99,-99,-99,-99,0
"0,1,0,-1,-1,0,-1,1,1",-19.964059794001713,-99,-19.964059794001713,-99,-99,-19.96765381460154,-99,-99,-99
"0,1,0,-1,-1,0,0,0,1",-18.96300910177495,-99,-19.995630509989432,-99,-99,4.049990098260642,-19.986076027817383,-18.438882763559086,-99
"0,1,0,-1,-1,0,0,1,0",-8.127563499017224,-99,-5.303623172900781,-99,-99,-5.246512671018781,-5.814356979563279,-99,-9.763807429820002
"0,1,0,-1,-1,0,0,1,1",0,-99,0,-99,-99,0,0,-99,-99
"0,1,0,-1,-1,0,1,-1,1",-19.99606745899049,-99,-19.825440728638245,-99,-99,4.4999999934080535,-99,-99,-99
"0,1,0,-1,-1,0,1,0,0",-19.3132632359415,-99,-14.883615345803364,-99,-99,4.01833015098927,-99,-14.701280633829969,-18.03045819563278
"0,1,0,-1,-1,0,1,0,1",0,-99,0,-99,-99,0,-99,0,-99
"0,1,0,-1,-1,0,1,1,-1",-19.945221451000933,-99,-19.945221451000933,-99,-99,-19.945221451000933,-99,-99,-99
"0,1,0,-1,-1,0,1,1,0",0,-99,0,-99,-99,0,-99,-99,0
"0,1,0,-1,-1,1,-1,1,0",-13.026431198000001,-99,-12.25159022,-99,-99,-99,-99,-99,-12.25159022
"0,1,0,-1,-1,1,-1,1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,-1,-1,1,0,0,1",0,-99,0,-99,-99,-99,0,0,-99
"0,1,0,-1,-1,1,0,1,-1",3.3882012668489088,-99,-16.293959622296317,-99,-99,-99,-13.026431198000001,-99,-99
"0,1,0,-1,-1,1,0,1,0",0,-99,0,-99,-99,-99,0,-99,0
"0,1,0,-1,-1,1,1,-1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,-1,-1,1,1,0,-1",4.46813543536356,-99,-15.424641509007799,-99,-99,-99,-99,-14.916268343341999,-99
"0,1,0,-1,-1,1,1,0,0",0,-99,0,-99,-99,-99,-99,0,0
"0,1,0,-1,-1,1,1,1,-1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,-1,0,0,-1,1,1",0,-99,0,-99,0,0,-99,-99,-99
"0,1,0,-1,0,1,0,0,-1",1.3749731339220292,-99,-6.0694092864743405,-99,3.4007526981030565,-99,1.6020025573823524,1.40350113699252,-99
"0,1,0,-1,0,1,0,0,0",0,-99,0,-99,0,-99,0,0,0
"0,1,0,-1,0,1,0,1,-1",0,-99,0,-99,0,-99,0,-99,-99
"0,1,0,-1,0,1,1,0,-1",0,-99,0,-99,0,-99,-99,0,-99
"0,1,0,-1,1,1,-1,-1,0",-13.7237880782,-99,-13.026431198000001,-99,-99,-99,-99,-99,-13.7237880782
"0,1,0,-1,1,1,-1,-1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,-1,1,1,-1,0,0",0,-99,0,-99,-99,-99,-99,0,0
"0,1,0,-1,1,1,0,-1,-1",-18.707783622154665,-99,-19.152176834495677,-99,-99,-99,4.497524175265932,-99,-99
"0,1,0,-1,1,1,0,0,-1",0,-99,0,-99,-99,-99,0,0,-99
"0,1,0,-1,1,1,1,-1,-1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,0,-1,-1,-1,1,1",-19.96765381460154,-99,-19.970888433141386,-19.96765381460154,-99,-99,-99,-99,-99
"0,1,0,0,-1,-1,0,0,1",-18.590897062590994,-99,-19.939134945556592,4.04951987019625,-99,-99,-19.99400618654243,-18.457329387937286,-99
"0,1,0,0,-1,-1,0,1,0",-11.949572957111334,-99,-9.576001837612262,-5.847927400684352,-99,-99,-7.913053313846255,-99,-6.570231124430933
"0,1,0,0,-1,-1,0,1,1",0,-99,0,0,-99,-99,0,-99,-99
"0,1,0,0,-1,-1,1,-1,1",-19.991778033665884,-99,-19.980899900984067,4.499999998936515,-99,-99,-99,-99,-99
"0,1,0,0,-1,-1,1,0,0",-19.443743221112616,-99,-15.022156975011116,4.036159204445295,-99,-99,-99,-15.68938639582642,-19.38193691234735
"0,1,0,0,-1,-1,1,0,1",0,-99,0,0,-99,-99,-99,0,-99
"0,1,0,0,-1,-1,1,1,-1",-19.924857957477272,-99,-19.924857957477272,-19.924857957477272,-99,-99,-99,-99,-99
"0,1,0,0,-1,-1,1,1,0",0,-99,0,0,-99,-99,-99,-99,0
"0,1,0,0,-1,0,-1,1,0",-18.564204024616295,-99,-15.097831287635117,-15.466682119192875,-99,-15.15294020675872,-99,-99,-15.492794203773633
"0,1,0,0,-1,0,-1,1,1",0,-99,0,0,-99,0,-99,-99,-99
"0,1,0,0,-1,0,0,0,0",3.644999999999989,-99,3.643759544263234,3.156324726674697,-99,3.139448131284411,3.453183836412258,-9.079583513985135,3.6408889064730054
"0,1,0,0,-1,0,0,0,1",0,-99,0,0,-99,0,0,0,-99
"0,1,0,0,-1,0,0,1,-1",-15.166443700473621,-99,-17.811620217369754,-14.104588353945399,-99,-14.702131522195364,-15.038809577542686,-99,-99
"0,1,0,0,-1,0,0,1,0",0,-99,0,0,-99,0,0,-99,0
"0,1,0,0,-1,0,1,-1,1",0,-99,0,0,-99,0,-99,-99,-99
"0,1,0,0,-1,0,1,0,0",0,-99,0,0,-99,0,-99,0,0
"0,1,0,0,-1,0,1,1,-1",0,-99,0,0,-99,0,-99,-99,-99
"0,1,0,0,-1,1,-1,1,-1",-18.564204024616295,-99,-18.564204024616295,-18.564204024616295,-99,-99,-99,-99,-99
"0,1,0,0,-1,1,-1,1,0",0,-99,0,0,-99,-99,-99,-99,0
"0,1,0,0,-1,1,0,0,-1",3.7211782015719637,-99,-17.298296564654017,-4.631265301896,-99,-99,-13.026431198000001,-11.726233107727468,-99
"0,1,0,0,-1,1,0,0,0",0,-99,0,0,-99,-99,0,0,0
"0,1,0,0,-1,1,0,1,-1",0,-99,0,0,-99,-99,0,-99,-99
"0,1,0,0,-1,1,1,-1,0",0,-99,0,0,-99,-99,-99,-99,0
"0,1,0,0,-1,1,1,0,-1",0,-99,0,0,-99,-99,-99,0,-99
"0,1,0,0,0,-1,1,1,-1",0,-99,0,0,0,-99,-99,-99,-99
"0,1,0,0,0,0,-1,1,0",0,-99,0,0,0,0,-99,-99,0
"0,1,0,0,0,0,0,-1,0",3.534804455647192,-99,3.575271487940056,3.138713447930015,3.644978437697427,2.911557892883613,2.8369005395434534,-99,3.525368781596154
"0,1,0,0,0,0,0,-1,1",0,-99,0,0,0,0,0,-99,-99
"0,1,0,0,0,0,0,0,0",0,-99,0,0,0,0,0,0,0
"0,1,0,0,0,0,0,1,-1",0,-99,0,0,0,0,0,-99,-99
"0,1,0,0,0,0,1,-1,0",0,-99,0,0,0,0,-99,-99,0
"0,1,0,0,0,1,-1,0,-1",-14.11678751329248,-99,-14.113160198539685,-14.345904728687751,-18.03045819563278,-99,-99,-14.285621684725832,-99
"0,1,0,0,0,1,-1,1,-1",0,-99,0,0,0,-99,-99,-99,-99
"0,1,0,0,0,1,0,-1,0",0,-99,0,0,0,-99,0,-99,0
"0,1,0,0,0,1,0,0,-1",0,-99,0,0,0,-99,0,0,-99
"0,1,0,0,1,0,-1,-1,0",-19.671535934634786,-99,-18.669563092653092,-19.635039927371984,-99,-15.101837606560707,-99,-99,4.049962957183816
"0,1,0,0,1,0,-1,-1,1",0,-99,0,0,-99,0,-99,-99,-99
"0,1,0,0,1,0,-1,0,0",0,-99,0,0,-99,0,-99,0,0
"0,1,0,0,1,0,0,-1,-1",-17.38345513798999,-99,-19.85860699019698,-16.96507159043577,-99,-19.85860699019698,4.049993758885562,-99,-99
"0,1,0,0,1,0,0,-1,0",0,-99,0,0,-99,0,0,-99,0
"0,1,0,0,1,0,0,0,-1",0,-99,0,0,-99,0,0,0,-99
"0,1,0,0,1,0,1,-1,-1",0,-99,0,0,-99,0,-99,-99,-99
"0,1,0,0,1,1,-1,-1,-1",0,-99,0,0,-99,-99,-99,-99,-99
"0,1,0,0,1,1,-1,-1,0",0,-99,0,0,-99,-99,-99,-99,0
"0,1,0,0,1,1,-1,0,-1",0,-99,0,0,-99,-99,-99,0,-99
"0,1,0,0,1,1,0,-1,-1",0,-99,0,0,-99,-99,0,-99,-99
"0,1,0,1,-1,-1,-1,0,1",-19.3132632359415,-99,4.499496428699372,-99,-99,-99,-99,-19.733944107054178,-99
"0,1,0,1,-1,-1,-1,1,0",-13.026431198000001,-99,3.324212144198497,-99,-99,-99,-99,-99,-12.25159022
"0,1,0,1,-1,-1,-1,1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,1,-1,-1,0,0,1",0,-99,0,-99,-99,-99,0,0,-99
"0,1,0,1,-1,-1,0,1,-1",-12.25159022,-99,-12.25159022,-99,-99,-99,-13.026431198000001,-99,-99
"0,1,0,1,-1,-1,0,1,0",0,-99,0,-99,-99,-99,0,-99,0
"0,1,0,1,-1,-1,1,-1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,1,-1,-1,1,0,0",0,-99,0,-99,-99,-99,-99,0,0
"0,1,0,1,-1,-1,1,1,-1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,1,-1,0,-1,0,0",-15.882177358107018,-99,3.7552319734517203,-99,-99,-6.79243989993878,-99,-11.119482095436043,-15.424641509007799
"0,1,0,1,-1,0,-1,0,1",0,-99,0,-99,-99,0,-99,0,-99
"0,1,0,1,-1,0,-1,1,-1",-18.40467113846255,-99,-18.40467113846255,-99,-99,-18.227412376069502,-99,-99,-99
"0,1,0,1,-1,0,-1,1,0",0,-99,0,-99,-99,0,-99,-99,0
"0,1,0,1,-1,0,0,-1,1",0,-99,0,-99,-99,0,0,-99,-99
"0,1,0,1,-1,0,0,0,0",0,-99,0,-99,-99,0,0,0,0
"0,1,0,1,-1,0,0,1,-1",0,-99,0,-99,-99,0,0,-99,-99
"0,1,0,1,-1,1,-1,-1,0",-12.25159022,-99,-10.434062,-99,-99,-99,-99,-99,-10.434062
"0,1,0,1,-1,1,-1,-1,1",0,-99,0,-99,-99,-99,-99,-99,-99
"0,1,0,1,-1,1,-1,0,-1",-16.664563660066683,-99,-16.293959622296317,-99,-99,-99,-99,-16.293959622296317,-99
"0,1,0,1,-1,1,-1,0,0",0,-99,0,-99,-99,-99,-99,0,0
"0,1,0,1,-1,1,-1,1,-1",0,-99,0,-99,-99,-99,-99,-99,-99
